event_id,timestamp,label,amount,merchant_category,risk_score,velocity_1h,device_type,device_fingerprint,ip_hash,region,card_type,issuing_bank,account_age_days,is_new_device,failed_auth_attempts,session_duration_sec,is_international,distance_from_home_km,chargeback_risk_band,flagged_for_review
EVT-10974,2026-05-19T08:15:19Z,normal,3452.77,POS Retail,0.3808,5,unknown,FP-60870,ip-475331,West,Mastercard,Wells Fargo,1633,False,0,76,False,179.2,MEDIUM,False
EVT-10354,2026-05-19T08:16:19Z,suspicious,3579.15,ATM,0.622,9,desktop,FP-96569,ip-544591,Southwest,Visa,Wells Fargo,2041,False,0,841,False,113.0,HIGH,True
EVT-10669,2026-05-19T08:18:19Z,normal,403.71,Crypto Exchange,0.3512,4,mobile,FP-57382,ip-598631,Southwest,Amex,Citibank,2093,False,0,670,False,68.0,MEDIUM,False
EVT-10135,2026-05-19T08:19:19Z,normal,666.74,Wire Transfer,0.3151,1,tablet,FP-39717,ip-316873,Northwest,Visa,TD Bank,828,False,1,463,False,60.3,LOW,False
EVT-10324,2026-05-19T08:20:19Z,suspicious,13733.55,Wire Transfer,0.5598,14,desktop,FP-32093,ip-763226,Northeast,Mastercard,Chase,958,False,0,80,False,176.7,HIGH,True
EVT-10677,2026-05-19T08:21:19Z,normal,214.73,Subscription,0.1986,1,mobile,FP-15247,ip-992243,Northwest,Mastercard,US Bank,3647,False,0,640,False,32.3,LOW,False
EVT-10932,2026-05-19T08:22:19Z,normal,417.66,ATM,0.0281,4,tablet,FP-61713,ip-116053,Southeast,Discover,Wells Fargo,466,False,0,392,False,44.1,LOW,False
EVT-10871,2026-05-19T08:22:19Z,suspicious,13027.02,POS Retail,0.5991,12,tablet,FP-80822,ip-520396,Midwest,Mastercard,Wells Fargo,2249,False,0,376,False,188.4,HIGH,True
EVT-10780,2026-05-19T08:22:19Z,normal,121.97,Crypto Exchange,0.1152,7,tablet,FP-69571,ip-579840,Southwest,Mastercard,US Bank,3396,False,0,866,False,112.4,LOW,False
EVT-10748,2026-05-19T08:23:19Z,suspicious,10632.68,E-Commerce,0.598,15,desktop,FP-40085,ip-520396,Northwest,Amex,US Bank,1510,False,1,694,False,6.8,HIGH,True
EVT-10373,2026-05-19T08:26:19Z,normal,1774.46,POS Retail,0.2077,7,unknown,FP-93407,ip-259095,Southeast,Amex,Bank of America,341,False,1,624,False,20.5,LOW,False
EVT-10558,2026-05-19T08:27:19Z,normal,108.48,ATM,0.2282,4,unknown,FP-12044,ip-887104,West,Mastercard,Chase,2576,False,1,566,False,69.1,LOW,False
EVT-10626,2026-05-19T08:29:19Z,suspicious,11268.16,POS Retail,0.6273,11,tablet,FP-90826,ip-864799,West,Visa,Chase,531,False,1,113,False,30.9,HIGH,False
EVT-10657,2026-05-19T08:32:19Z,suspicious,13108.16,E-Commerce,0.4846,19,desktop,FP-73046,ip-378959,Southwest,Amex,Capital One,2601,False,0,192,False,27.1,MEDIUM,False
EVT-10378,2026-05-19T08:33:19Z,normal,3810.14,Subscription,0.3201,1,desktop,FP-59190,ip-665870,Midwest,Amex,Capital One,341,False,0,216,False,169.2,LOW,False
EVT-10427,2026-05-19T08:36:19Z,fraudulent,29112.39,E-Commerce,0.9045,36,mobile,FP-51301,ip-724835,Midwest,Discover,Chase,23,False,2,19,True,2509.6,VERY_HIGH,True
EVT-10480,2026-05-19T08:41:19Z,normal,1616.9,Subscription,0.2663,6,unknown,FP-90380,ip-541635,West,Visa,Capital One,2163,False,1,345,False,173.7,LOW,False
EVT-10943,2026-05-19T08:42:19Z,normal,195.06,E-Commerce,0.2644,4,tablet,FP-72708,ip-590503,Southeast,Mastercard,Chase,2747,False,1,778,False,9.8,LOW,False
EVT-10423,2026-05-19T08:44:19Z,normal,578.94,Wire Transfer,0.245,6,unknown,FP-74572,ip-175949,West,Visa,US Bank,2845,False,0,656,False,51.9,LOW,False
EVT-10707,2026-05-19T08:44:19Z,fraudulent,52126.65,Subscription,0.9728,39,tablet,FP-12044,ip-862280,Northeast,Discover,Wells Fargo,22,True,3,34,True,3044.5,VERY_HIGH,True
EVT-10720,2026-05-19T08:45:19Z,suspicious,5926.19,Subscription,0.4924,12,tablet,FP-90826,ip-276791,Midwest,Discover,Capital One,622,False,0,509,False,20.6,MEDIUM,True
EVT-10036,2026-05-19T08:45:19Z,suspicious,10353.94,Subscription,0.6847,9,unknown,FP-79105,ip-382363,Northeast,Mastercard,Wells Fargo,479,False,0,91,False,9.7,HIGH,True
EVT-10705,2026-05-19T08:46:19Z,fraudulent,11483.15,E-Commerce,0.888,28,desktop,FP-78501,ip-511675,West,Visa,Citibank,8,True,3,8,False,147.7,VERY_HIGH,True
EVT-10965,2026-05-19T08:48:19Z,normal,365.13,E-Commerce,0.2466,5,desktop,FP-71423,ip-957608,West,Discover,US Bank,1150,False,0,569,False,85.2,LOW,False
EVT-10197,2026-05-19T08:49:19Z,suspicious,12585.69,Crypto Exchange,0.5581,17,mobile,FP-21692,ip-588543,Midwest,Amex,Wells Fargo,2816,False,1,282,False,65.4,HIGH,True
EVT-10746,2026-05-19T08:51:19Z,normal,179.28,Wire Transfer,0.0965,7,desktop,FP-64254,ip-754294,Southeast,Visa,PNC Bank,1447,False,1,524,False,44.5,LOW,False
EVT-10047,2026-05-19T08:54:19Z,suspicious,15268.7,Subscription,0.5264,14,tablet,FP-71012,ip-670870,West,Amex,Wells Fargo,968,False,0,785,False,45.7,MEDIUM,False
EVT-10032,2026-05-19T08:55:19Z,normal,1959.06,Wire Transfer,0.0766,2,mobile,FP-70155,ip-697204,Midwest,Mastercard,US Bank,116,False,1,436,False,119.7,LOW,False
EVT-10906,2026-05-19T08:55:19Z,normal,427.65,POS Retail,0.2925,5,mobile,FP-66849,ip-750989,Southeast,Visa,Wells Fargo,2823,False,1,639,False,88.2,LOW,False
EVT-10999,2026-05-19T08:55:19Z,normal,51.99,Crypto Exchange,0.0999,5,unknown,FP-20620,ip-491586,West,Visa,Chase,3066,False,1,660,False,27.4,LOW,False
EVT-10462,2026-05-19T08:55:19Z,normal,261.88,E-Commerce,0.3718,4,desktop,FP-46976,ip-964255,West,Mastercard,TD Bank,1075,False,0,812,False,178.9,MEDIUM,False
EVT-10502,2026-05-19T08:55:19Z,normal,748.97,Subscription,0.3718,5,desktop,FP-60870,ip-516884,Northwest,Discover,US Bank,2447,False,0,206,False,49.4,MEDIUM,False
EVT-10386,2026-05-19T08:56:19Z,fraudulent,51213.81,Wire Transfer,0.7397,30,mobile,FP-71532,ip-972257,Northeast,Visa,US Bank,22,False,5,12,False,46.9,HIGH,True
EVT-10088,2026-05-19T08:56:19Z,normal,578.1,E-Commerce,0.1675,4,unknown,FP-55031,ip-960059,Northeast,Mastercard,Bank of America,1948,False,0,531,False,54.1,LOW,False
EVT-10486,2026-05-19T08:56:19Z,normal,1350.69,E-Commerce,0.2727,5,mobile,FP-86956,ip-693479,Northeast,Amex,US Bank,1352,False,1,183,False,145.9,LOW,False
EVT-10783,2026-05-19T08:58:19Z,fraudulent,11170.32,ATM,0.7711,21,tablet,FP-79655,ip-244916,Southwest,Discover,Capital One,22,True,3,34,False,110.2,VERY_HIGH,True
EVT-10393,2026-05-19T08:58:19Z,suspicious,3391.23,Crypto Exchange,0.6758,15,unknown,FP-80232,ip-846484,Northeast,Mastercard,Wells Fargo,2381,False,0,303,False,102.1,HIGH,True
EVT-10130,2026-05-19T09:00:19Z,fraudulent,51566.91,ATM,0.8318,24,mobile,FP-21530,ip-808197,Midwest,Discover,Chase,7,False,2,16,False,169.7,VERY_HIGH,True
EVT-10697,2026-05-19T09:03:19Z,suspicious,12740.88,ATM,0.441,9,desktop,FP-30421,ip-642795,West,Discover,Bank of America,1588,False,0,875,False,164.0,MEDIUM,False
EVT-10688,2026-05-19T09:04:19Z,normal,793.92,POS Retail,0.2594,7,unknown,FP-35949,ip-566972,Midwest,Amex,Wells Fargo,490,False,1,316,False,10.9,LOW,False
EVT-10875,2026-05-19T09:05:19Z,fraudulent,46172.53,E-Commerce,0.9001,44,mobile,FP-82440,ip-226201,Northwest,Amex,Chase,5,True,5,28,False,118.1,VERY_HIGH,False
EVT-10866,2026-05-19T09:06:19Z,fraudulent,39622.48,ATM,0.9566,18,tablet,FP-67947,ip-932607,Northwest,Discover,Bank of America,20,False,3,36,False,133.6,VERY_HIGH,True
EVT-10050,2026-05-19T09:11:19Z,fraudulent,52052.03,Crypto Exchange,0.7912,38,unknown,FP-80264,ip-966889,West,Discover,Chase,18,False,2,24,True,4096.5,VERY_HIGH,True
EVT-10255,2026-05-19T09:11:19Z,normal,594.18,ATM,0.3656,3,mobile,FP-80550,ip-140306,Northeast,Visa,Wells Fargo,3389,False,1,825,False,118.4,MEDIUM,False
EVT-10201,2026-05-19T09:12:19Z,fraudulent,49317.5,E-Commerce,0.8756,23,tablet,FP-71473,ip-226305,Northwest,Discover,Citibank,11,False,3,54,False,107.5,VERY_HIGH,False
EVT-10593,2026-05-19T09:13:19Z,suspicious,16147.67,POS Retail,0.7246,10,tablet,FP-10662,ip-998224,Northwest,Visa,US Bank,243,False,0,119,False,7.1,HIGH,True
EVT-10073,2026-05-19T09:13:19Z,suspicious,15602.84,Subscription,0.6404,17,mobile,FP-67947,ip-226305,Northeast,Mastercard,Capital One,3345,False,0,703,False,56.7,HIGH,False
EVT-10045,2026-05-19T09:14:19Z,fraudulent,7259.35,Crypto Exchange,0.7383,19,unknown,FP-57382,ip-917721,Midwest,Mastercard,Bank of America,29,True,2,39,True,3641.9,HIGH,True
EVT-10243,2026-05-19T09:15:19Z,normal,197.74,Wire Transfer,0.0838,6,desktop,FP-22581,ip-969607,Northeast,Amex,Citibank,2307,False,0,553,False,153.5,LOW,False
EVT-10883,2026-05-19T09:15:19Z,suspicious,10375.3,POS Retail,0.6876,13,desktop,FP-80745,ip-729735,Northeast,Mastercard,Citibank,1024,False,1,616,False,130.9,HIGH,False
EVT-10733,2026-05-19T09:16:19Z,fraudulent,27724.93,E-Commerce,0.8564,29,tablet,FP-30421,ip-939719,Southwest,Discover,Wells Fargo,14,True,4,5,False,112.9,VERY_HIGH,True
EVT-10259,2026-05-19T09:16:19Z,normal,268.74,POS Retail,0.2983,4,mobile,FP-56189,ip-944884,Southwest,Mastercard,Chase,2789,False,1,611,False,22.2,LOW,False
EVT-10282,2026-05-19T09:19:19Z,normal,1281.77,E-Commerce,0.1139,1,desktop,FP-46767,ip-864799,Northwest,Amex,TD Bank,1157,False,1,814,False,183.8,LOW,False
EVT-10717,2026-05-19T09:20:19Z,suspicious,4186.18,POS Retail,0.6977,11,mobile,FP-83949,ip-279797,Northeast,Discover,Citibank,413,False,1,791,False,25.5,HIGH,True
EVT-10161,2026-05-19T09:20:19Z,normal,164.96,E-Commerce,0.2475,6,desktop,FP-50153,ip-488883,West,Amex,Bank of America,1695,False,0,139,False,197.5,LOW,False
EVT-10049,2026-05-19T09:21:19Z,normal,44.85,E-Commerce,0.2277,4,mobile,FP-32093,ip-490328,Northeast,Amex,US Bank,1719,False,1,474,False,170.7,LOW,False
EVT-10453,2026-05-19T09:22:19Z,fraudulent,46964.46,Wire Transfer,0.7622,21,mobile,FP-72762,ip-511675,West,Discover,Bank of America,26,True,5,49,True,4911.1,VERY_HIGH,True
EVT-10015,2026-05-19T09:22:19Z,fraudulent,6594.97,POS Retail,0.76,24,unknown,FP-69571,ip-218994,Northeast,Discover,US Bank,29,False,2,55,True,732.5,VERY_HIGH,False
EVT-10572,2026-05-19T09:24:19Z,fraudulent,38017.95,E-Commerce,0.7847,31,desktop,FP-76216,ip-186751,West,Amex,Citibank,13,True,5,51,False,50.0,VERY_HIGH,True
EVT-10702,2026-05-19T09:24:19Z,normal,263.04,POS Retail,0.0446,3,tablet,FP-66724,ip-808197,Northwest,Amex,Chase,1611,False,0,503,False,128.5,LOW,False
EVT-10566,2026-05-19T09:25:19Z,normal,241.92,ATM,0.2465,7,desktop,FP-89909,ip-357801,Midwest,Mastercard,Wells Fargo,3339,False,0,231,False,71.4,LOW,False
EVT-10399,2026-05-19T09:26:19Z,suspicious,10024.7,Subscription,0.6934,18,desktop,FP-96371,ip-514030,Southwest,Amex,Bank of America,1509,False,0,802,False,158.1,HIGH,True
EVT-10330,2026-05-19T09:28:19Z,normal,1194.47,Wire Transfer,0.3711,2,mobile,FP-50540,ip-207004,Midwest,Visa,TD Bank,297,False,0,334,False,49.7,MEDIUM,False
EVT-10052,2026-05-19T09:28:19Z,fraudulent,53951.07,ATM,0.8863,26,mobile,FP-69571,ip-684861,Northeast,Discover,US Bank,29,True,5,32,True,574.6,VERY_HIGH,False
EVT-10873,2026-05-19T09:29:19Z,normal,3155.07,E-Commerce,0.0805,2,unknown,FP-86956,ip-697204,Southeast,Discover,Chase,648,False,1,558,False,134.1,LOW,False
EVT-10272,2026-05-19T09:32:19Z,suspicious,17035.89,ATM,0.5608,16,unknown,FP-69835,ip-259095,Southeast,Amex,US Bank,3091,False,1,96,False,152.2,HIGH,True
EVT-10972,2026-05-19T09:33:19Z,fraudulent,52784.51,Wire Transfer,0.8164,42,tablet,FP-99648,ip-352457,Northwest,Visa,US Bank,22,True,4,7,False,155.0,VERY_HIGH,False
EVT-10384,2026-05-19T09:33:19Z,normal,954.07,E-Commerce,0.3192,5,desktop,FP-21365,ip-696577,Midwest,Amex,TD Bank,2894,False,0,62,False,187.0,LOW,False
EVT-10299,2026-05-19T09:34:19Z,normal,1194.63,ATM,0.248,5,mobile,FP-60132,ip-116165,Northwest,Mastercard,Wells Fargo,1063,False,0,114,False,172.2,LOW,False
EVT-10310,2026-05-19T09:36:19Z,suspicious,10985.44,ATM,0.471,10,desktop,FP-16870,ip-249373,Southwest,Discover,Bank of America,1264,False,1,517,False,45.0,MEDIUM,True
EVT-10306,2026-05-19T09:36:19Z,normal,776.88,Wire Transfer,0.3265,5,tablet,FP-15247,ip-823711,Midwest,Discover,PNC Bank,2121,False,0,389,False,82.8,LOW,False
EVT-10843,2026-05-19T09:37:19Z,normal,45.9,Wire Transfer,0.163,3,mobile,FP-39323,ip-226305,West,Mastercard,Citibank,849,False,1,67,False,115.7,LOW,False
EVT-10208,2026-05-19T09:43:19Z,normal,4999.0,Subscription,0.0423,4,desktop,FP-72762,ip-557534,Northwest,Discover,US Bank,484,False,1,382,False,160.5,LOW,False
EVT-10425,2026-05-19T09:44:19Z,suspicious,4402.24,Subscription,0.6771,8,desktop,FP-23885,ip-566972,Northeast,Amex,US Bank,1496,False,0,249,False,88.6,HIGH,False
EVT-10951,2026-05-19T09:47:19Z,normal,1288.43,POS Retail,0.2786,5,mobile,FP-19552,ip-549247,Midwest,Mastercard,Bank of America,640,False,1,308,False,37.6,LOW,False
EVT-10145,2026-05-19T09:48:19Z,normal,154.46,Wire Transfer,0.1764,7,unknown,FP-83949,ip-765084,West,Visa,TD Bank,3510,False,0,770,False,109.2,LOW,False
EVT-10986,2026-05-19T09:49:19Z,normal,408.2,POS Retail,0.1778,2,unknown,FP-81715,ip-684861,Northwest,Mastercard,Bank of America,2793,False,1,341,False,139.6,LOW,False
EVT-10784,2026-05-19T09:49:19Z,normal,241.67,Subscription,0.2841,5,unknown,FP-99648,ip-684861,Northwest,Amex,PNC Bank,3203,False,0,629,False,60.0,LOW,False
EVT-10267,2026-05-19T09:49:19Z,suspicious,5397.55,Wire Transfer,0.4576,10,mobile,FP-59821,ip-826836,West,Discover,Bank of America,1743,False,1,748,False,63.3,MEDIUM,True
EVT-10082,2026-05-19T09:49:19Z,normal,480.1,Crypto Exchange,0.1965,6,unknown,FP-52004,ip-684861,Northwest,Visa,Wells Fargo,1990,False,1,798,False,30.7,LOW,False
EVT-10415,2026-05-19T09:50:19Z,suspicious,3824.62,Subscription,0.4862,19,mobile,FP-18032,ip-511675,Northeast,Amex,PNC Bank,2552,False,0,424,False,54.6,MEDIUM,False
EVT-10077,2026-05-19T09:53:19Z,normal,553.12,Subscription,0.3264,3,desktop,FP-79438,ip-695494,Northeast,Mastercard,TD Bank,568,False,0,367,False,67.2,LOW,False
EVT-10623,2026-05-19T09:55:19Z,normal,4999.0,E-Commerce,0.3623,3,desktop,FP-21530,ip-827793,Southwest,Mastercard,US Bank,2570,False,0,449,False,70.9,MEDIUM,False
EVT-10390,2026-05-19T09:56:19Z,fraudulent,22605.76,Crypto Exchange,0.783,32,desktop,FP-43371,ip-549247,West,Amex,Chase,23,True,4,13,False,40.2,VERY_HIGH,True
EVT-10896,2026-05-19T09:56:19Z,normal,417.37,POS Retail,0.0461,2,unknown,FP-79655,ip-541635,Southeast,Visa,US Bank,3379,False,1,317,False,151.0,LOW,False
EVT-10237,2026-05-19T09:57:19Z,suspicious,6844.27,E-Commerce,0.6483,11,mobile,FP-12773,ip-116165,Northwest,Amex,TD Bank,2616,False,1,545,False,77.1,HIGH,True
EVT-10413,2026-05-19T09:58:19Z,normal,742.15,Crypto Exchange,0.3754,2,unknown,FP-78849,ip-862280,Northeast,Mastercard,TD Bank,3187,False,1,485,False,124.6,MEDIUM,False
EVT-10190,2026-05-19T09:59:19Z,normal,252.85,Subscription,0.2442,7,desktop,FP-70155,ip-526139,Northeast,Amex,PNC Bank,107,False,1,93,False,8.6,LOW,False
EVT-10734,2026-05-19T10:00:19Z,suspicious,9263.92,POS Retail,0.4476,13,unknown,FP-51301,ip-544591,Southwest,Discover,Citibank,3404,False,0,404,False,91.6,MEDIUM,True
EVT-10681,2026-05-19T10:02:19Z,fraudulent,5191.51,Crypto Exchange,0.7705,36,unknown,FP-97805,ip-259095,Midwest,Visa,Citibank,13,True,5,49,False,104.3,VERY_HIGH,True
EVT-10610,2026-05-19T10:05:19Z,suspicious,10134.23,Wire Transfer,0.7018,17,unknown,FP-85751,ip-259095,Northeast,Visa,Bank of America,2911,False,1,880,False,119.4,HIGH,True
EVT-10880,2026-05-19T10:05:19Z,normal,70.19,E-Commerce,0.283,7,mobile,FP-59912,ip-471313,Southeast,Mastercard,Chase,2218,False,1,861,False,104.8,LOW,False
EVT-10538,2026-05-19T10:05:19Z,normal,405.15,E-Commerce,0.1721,4,tablet,FP-99648,ip-904101,Midwest,Amex,TD Bank,141,False,0,123,False,61.8,LOW,False
EVT-10940,2026-05-19T10:10:19Z,suspicious,3169.64,POS Retail,0.5911,11,unknown,FP-36423,ip-545558,Midwest,Mastercard,Chase,1784,False,0,107,False,135.2,HIGH,False
EVT-10590,2026-05-19T10:12:19Z,suspicious,3353.22,Wire Transfer,0.4792,17,unknown,FP-24870,ip-665870,Southwest,Amex,TD Bank,839,False,0,454,False,130.2,MEDIUM,True
EVT-10118,2026-05-19T10:12:19Z,normal,167.32,Wire Transfer,0.326,6,desktop,FP-38112,ip-382363,Midwest,Mastercard,Bank of America,1754,False,0,262,False,35.3,LOW,False
EVT-10057,2026-05-19T10:14:19Z,fraudulent,10492.44,Wire Transfer,0.9282,18,desktop,FP-50534,ip-749454,Midwest,Amex,US Bank,12,False,4,39,True,3239.3,VERY_HIGH,True
EVT-10761,2026-05-19T10:14:19Z,normal,245.04,ATM,0.2189,7,desktop,FP-72668,ip-621297,Southeast,Discover,Chase,195,False,1,684,False,85.7,LOW,False
EVT-10318,2026-05-19T10:16:19Z,normal,483.15,ATM,0.0759,5,mobile,FP-87009,ip-645413,West,Mastercard,Wells Fargo,310,False,1,563,False,117.8,LOW,False
EVT-10838,2026-05-19T10:21:19Z,fraudulent,30389.34,Crypto Exchange,0.8285,34,tablet,FP-50534,ip-345017,Southwest,Amex,US Bank,14,True,3,44,False,40.3,VERY_HIGH,True
EVT-10269,2026-05-19T10:27:19Z,normal,1608.21,Crypto Exchange,0.3838,2,tablet,FP-92587,ip-614554,West,Amex,Capital One,1652,False,1,110,False,66.3,MEDIUM,False
EVT-10127,2026-05-19T10:27:19Z,suspicious,4047.99,Wire Transfer,0.5553,10,desktop,FP-35949,ip-789568,Southwest,Visa,PNC Bank,676,False,1,502,False,138.1,HIGH,True
EVT-10426,2026-05-19T10:28:19Z,fraudulent,34139.03,Wire Transfer,0.822,23,desktop,FP-46826,ip-116053,Midwest,Visa,TD Bank,15,True,4,59,False,100.3,VERY_HIGH,True
EVT-10087,2026-05-19T10:32:19Z,fraudulent,53007.24,E-Commerce,0.7818,30,desktop,FP-59821,ip-817134,Southwest,Mastercard,Chase,16,True,3,46,False,142.1,VERY_HIGH,True
EVT-10285,2026-05-19T10:37:19Z,normal,120.73,POS Retail,0.3054,4,desktop,FP-71532,ip-495019,Northwest,Visa,Capital One,2546,False,0,848,False,119.0,LOW,False
EVT-10189,2026-05-19T10:38:19Z,suspicious,8027.83,Crypto Exchange,0.5319,8,tablet,FP-98445,ip-958394,Northeast,Amex,TD Bank,386,False,0,641,False,177.6,MEDIUM,True
EVT-10980,2026-05-19T10:38:19Z,suspicious,10664.53,Crypto Exchange,0.4409,9,unknown,FP-44872,ip-128719,Midwest,Discover,TD Bank,900,False,1,419,False,91.0,MEDIUM,False
EVT-10764,2026-05-19T10:39:19Z,normal,634.74,ATM,0.0563,4,mobile,FP-68910,ip-345017,Midwest,Discover,Capital One,800,False,1,819,False,161.5,LOW,False
EVT-10895,2026-05-19T10:41:19Z,normal,123.05,E-Commerce,0.2943,1,tablet,FP-97805,ip-764492,Midwest,Visa,Citibank,333,False,1,353,False,93.0,LOW,False
EVT-10410,2026-05-19T10:43:19Z,normal,1115.73,E-Commerce,0.2575,4,unknown,FP-19552,ip-365277,Northwest,Amex,Citibank,842,False,1,477,False,40.5,LOW,False
EVT-10206,2026-05-19T10:46:19Z,normal,225.6,POS Retail,0.2369,5,mobile,FP-68910,ip-934751,Midwest,Amex,Wells Fargo,1295,False,1,755,False,118.3,LOW,False
EVT-10411,2026-05-19T10:47:19Z,fraudulent,28903.57,Crypto Exchange,0.8128,23,mobile,FP-70282,ip-966889,Southwest,Discover,TD Bank,26,False,4,25,False,64.4,VERY_HIGH,False
EVT-10510,2026-05-19T10:48:19Z,normal,213.91,POS Retail,0.0192,2,tablet,FP-59912,ip-754294,Southwest,Discover,Wells Fargo,2306,False,0,729,False,75.1,LOW,False
EVT-10353,2026-05-19T10:49:19Z,normal,98.12,Wire Transfer,0.2864,1,desktop,FP-27052,ip-817134,Southeast,Amex,Bank of America,324,False,1,406,False,107.7,LOW,False
EVT-10946,2026-05-19T10:50:19Z,normal,648.79,Wire Transfer,0.226,3,tablet,FP-13942,ip-119902,Southwest,Visa,Chase,2576,False,0,642,False,11.9,LOW,False
EVT-10063,2026-05-19T10:50:19Z,normal,182.82,Wire Transfer,0.1654,5,mobile,FP-84902,ip-230071,West,Amex,TD Bank,2749,False,0,798,False,170.3,LOW,False
EVT-10540,2026-05-19T10:51:19Z,normal,539.2,Subscription,0.3982,1,unknown,FP-64254,ip-502333,Midwest,Mastercard,Chase,2460,False,1,694,False,32.1,MEDIUM,False
EVT-10652,2026-05-19T10:52:19Z,suspicious,9994.29,Wire Transfer,0.4272,10,tablet,FP-42751,ip-904101,Southeast,Amex,Bank of America,110,False,0,677,False,71.7,MEDIUM,True
EVT-10268,2026-05-19T10:52:19Z,suspicious,15846.96,ATM,0.7223,19,unknown,FP-60804,ip-645413,Northwest,Visa,Wells Fargo,1479,False,0,451,False,16.7,HIGH,False
EVT-10818,2026-05-19T10:55:19Z,fraudulent,15379.15,Crypto Exchange,0.9724,22,unknown,FP-49304,ip-906543,Northeast,Discover,TD Bank,11,True,5,27,False,46.9,VERY_HIGH,True
EVT-10233,2026-05-19T10:57:19Z,normal,1146.87,E-Commerce,0.3059,4,unknown,FP-51664,ip-659673,Southeast,Discover,Citibank,3614,False,1,208,False,37.3,LOW,False
EVT-10777,2026-05-19T10:58:19Z,normal,456.15,POS Retail,0.3308,6,unknown,FP-34940,ip-206986,Northwest,Discover,Chase,1136,False,1,643,False,188.4,LOW,False
EVT-10993,2026-05-19T10:59:19Z,normal,1243.16,ATM,0.1118,1,tablet,FP-17735,ip-249373,Northwest,Visa,Capital One,359,False,0,430,False,199.7,LOW,False
EVT-10459,2026-05-19T11:01:19Z,normal,367.42,POS Retail,0.2449,3,unknown,FP-87009,ip-843661,Northeast,Visa,US Bank,2984,False,1,129,False,185.3,LOW,False
EVT-10882,2026-05-19T11:03:19Z,normal,174.03,POS Retail,0.2558,1,tablet,FP-31559,ip-388375,Southeast,Visa,Citibank,2316,False,1,627,False,11.5,LOW,False
EVT-10180,2026-05-19T11:09:19Z,normal,981.33,E-Commerce,0.3353,6,mobile,FP-50153,ip-902508,Southeast,Discover,Wells Fargo,1027,False,1,202,False,116.8,LOW,False
EVT-10274,2026-05-19T11:11:19Z,normal,237.79,Subscription,0.0003,7,tablet,FP-93026,ip-371961,Midwest,Visa,Chase,340,False,1,163,False,66.3,LOW,False
EVT-10744,2026-05-19T11:12:19Z,normal,560.49,Subscription,0.1294,1,desktop,FP-71473,ip-804460,West,Mastercard,Capital One,2167,False,0,298,False,121.0,LOW,False
EVT-10295,2026-05-19T11:14:19Z,normal,1400.31,Crypto Exchange,0.2029,1,tablet,FP-66678,ip-316873,Northwest,Mastercard,PNC Bank,208,False,0,613,False,91.0,LOW,False
EVT-10271,2026-05-19T11:15:19Z,normal,424.87,E-Commerce,0.133,5,unknown,FP-91497,ip-934805,Southeast,Mastercard,US Bank,990,False,0,112,False,38.6,LOW,False
EVT-10132,2026-05-19T11:16:19Z,normal,113.82,ATM,0.3282,4,tablet,FP-86956,ip-244916,Northwest,Visa,Capital One,1888,False,0,158,False,100.6,LOW,False
EVT-10447,2026-05-19T11:17:19Z,normal,1358.78,E-Commerce,0.1229,6,mobile,FP-91497,ip-104776,Southeast,Mastercard,Chase,1706,False,1,525,False,183.9,LOW,False
EVT-10579,2026-05-19T11:17:19Z,normal,191.7,Crypto Exchange,0.0831,7,mobile,FP-18032,ip-749454,Southeast,Amex,PNC Bank,486,False,1,187,False,144.8,LOW,False
EVT-10714,2026-05-19T11:20:19Z,normal,434.9,Crypto Exchange,0.0743,2,unknown,FP-84902,ip-550666,Midwest,Amex,Citibank,1291,False,0,135,False,120.7,LOW,False
EVT-10512,2026-05-19T11:20:19Z,fraudulent,55152.94,Wire Transfer,0.9439,23,mobile,FP-57382,ip-429636,Northeast,Visa,US Bank,26,True,2,12,False,51.4,VERY_HIGH,True
EVT-10020,2026-05-19T11:21:19Z,normal,446.85,Subscription,0.3762,5,mobile,FP-85751,ip-368917,Northwest,Mastercard,PNC Bank,567,False,1,399,False,23.8,MEDIUM,False
EVT-10344,2026-05-19T11:22:19Z,normal,828.83,Wire Transfer,0.328,7,tablet,FP-87272,ip-659673,Southeast,Mastercard,Bank of America,1175,False,1,786,False,79.2,LOW,False
EVT-10134,2026-05-19T11:23:19Z,normal,1639.52,ATM,0.3671,7,unknown,FP-60804,ip-226224,Southwest,Mastercard,Bank of America,423,False,0,596,False,197.3,MEDIUM,False
EVT-10054,2026-05-19T11:23:19Z,fraudulent,5998.83,POS Retail,0.8868,40,mobile,FP-76216,ip-502320,West,Amex,Wells Fargo,22,True,4,26,False,113.4,VERY_HIGH,True
EVT-10361,2026-05-19T11:24:19Z,normal,128.86,Subscription,0.1803,1,mobile,FP-21692,ip-427310,West,Mastercard,US Bank,3224,False,0,306,False,61.9,LOW,False
EVT-10563,2026-05-19T11:25:19Z,normal,4776.28,ATM,0.2134,2,desktop,FP-49304,ip-353110,Midwest,Discover,Bank of America,1071,False,0,513,False,88.9,LOW,False
EVT-10043,2026-05-19T11:25:19Z,normal,1813.42,Wire Transfer,0.3497,2,mobile,FP-59190,ip-502320,West,Amex,Citibank,3155,False,1,270,False,156.8,LOW,False
EVT-10325,2026-05-19T11:28:19Z,normal,286.69,Subscription,0.1325,1,mobile,FP-81541,ip-557534,West,Visa,TD Bank,3499,False,0,800,False,173.5,LOW,False
